ISIN,Strategy Key,Language,Fund Name,Currency,Last Updated Date,Text
LU0820562030,45290,en,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-AUD),AUD,2025-05-04 13:01:30,March 2025
LU0820562030,45290,zh-HK,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-AUD),AUD,2025-05-04 13:01:30,
LU0820562030,45290,zh-CN,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-AUD),AUD,2025-05-04 13:01:30,
LU0820562113,45529,en,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-CAD),CAD,2025-05-04 13:01:30,March 2025
LU0820562113,45529,zh-HK,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-CAD),CAD,2025-05-04 13:01:30,
LU0820562113,45529,zh-CN,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-CAD),CAD,2025-05-04 13:01:30,
LU2643317659,725549,en,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-CHF),CHF,2025-05-04 13:01:30,March 2025
LU2643317659,725549,zh-HK,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-CHF),CHF,2025-05-04 13:01:30,
LU2643317659,725549,zh-CN,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-CHF),CHF,2025-05-04 13:01:30,
LU0820562469,45741,en,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-CNY),CNY,2025-05-04 13:01:30,March 2025
LU0820562469,45741,zh-HK,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-CNY),CNY,2025-05-04 13:01:30,
LU0820562469,45741,zh-CN,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-CNY),CNY,2025-05-04 13:01:30,
LU0913601281,42565,en,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-EUR),EUR,2025-05-04 13:01:30,March 2025
LU0913601281,42565,zh-HK,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-EUR),EUR,2025-05-04 13:01:30,
LU0913601281,42565,zh-CN,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-EUR),EUR,2025-05-04 13:01:30,
LU0820562386,42923,en,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-GBP),GBP,2025-05-04 13:01:30,March 2025
LU0820562386,42923,zh-HK,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-GBP),GBP,2025-05-04 13:01:30,
LU0820562386,42923,zh-CN,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-GBP),GBP,2025-05-04 13:01:30,
LU0994605391,45319,en,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-NZD),NZD,2025-05-04 13:01:30,March 2025
LU0994605391,45319,zh-HK,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-NZD),NZD,2025-05-04 13:01:30,
LU0994605391,45319,zh-CN,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-NZD),NZD,2025-05-04 13:01:30,
LU1861127170,197268,en,Allianz Global Investors Fund - Allianz Income and Growth AM H2 JPY,JPY,2025-05-04 13:01:30,March 2025
LU1861127170,197268,zh-HK,Allianz Global Investors Fund - Allianz Income and Growth AM H2 JPY,JPY,2025-05-04 13:01:30,
LU1861127170,197268,zh-CN,Allianz Global Investors Fund - Allianz Income and Growth AM H2 JPY,JPY,2025-05-04 13:01:30,
LU0820561909,24822,en,Allianz Global Investors Fund - Allianz Income and Growth AM HKD,HKD,2025-05-04 13:01:30,March 2025
LU0820561909,24822,zh-HK,Allianz Global Investors Fund - Allianz Income and Growth AM HKD,HKD,2025-05-04 13:01:30,
LU0820561909,24822,zh-CN,Allianz Global Investors Fund - Allianz Income and Growth AM HKD,HKD,2025-05-04 13:01:30,
LU0820561818,20966,en,Allianz Global Investors Fund - Allianz Income and Growth AM USD,USD,2025-05-04 13:01:30,March 2025
LU0820561818,20966,zh-HK,Allianz Global Investors Fund - Allianz Income and Growth AM USD,USD,2025-05-04 13:01:30,
LU0820561818,20966,zh-CN,Allianz Global Investors Fund - Allianz Income and Growth AM USD,USD,2025-05-04 13:01:30,
LU2756315409,750365,en,Allianz Global Investors Fund - Allianz Income and Growth AMi (H2-CHF),CHF,2025-05-04 13:01:30,March 2025
LU2756315409,750365,zh-HK,Allianz Global Investors Fund - Allianz Income and Growth AMi (H2-CHF),CHF,2025-05-04 13:01:30,
LU2756315409,750365,zh-CN,Allianz Global Investors Fund - Allianz Income and Growth AMi (H2-CHF),CHF,2025-05-04 13:01:30,
LU2756315581,750364,en,Allianz Global Investors Fund - Allianz Income and Growth AMi (H2-JPY),JPY,2025-05-04 13:01:30,March 2025
LU2756315581,750364,zh-HK,Allianz Global Investors Fund - Allianz Income and Growth AMi (H2-JPY),JPY,2025-05-04 13:01:30,
LU2756315581,750364,zh-CN,Allianz Global Investors Fund - Allianz Income and Growth AMi (H2-JPY),JPY,2025-05-04 13:01:30,
LU2213496289,311165,en,Allianz Global Investors Fund - Allianz Income and Growth AT (HKD),HKD,2025-05-04 13:01:30,March 2025
LU2213496289,311165,zh-HK,Allianz Global Investors Fund - Allianz Income and Growth AT (HKD),HKD,2025-05-04 13:01:30,
LU2213496289,311165,zh-CN,Allianz Global Investors Fund - Allianz Income and Growth AT (HKD),HKD,2025-05-04 13:01:30,
LU0689472784,24741,en,Allianz Global Investors Fund - Allianz Income and Growth AT USD,USD,2025-05-04 13:01:30,March 2025
LU0689472784,24741,zh-HK,Allianz Global Investors Fund - Allianz Income and Growth AT USD,USD,2025-05-04 13:01:30,
LU0689472784,24741,zh-CN,Allianz Global Investors Fund - Allianz Income and Growth AT USD,USD,2025-05-04 13:01:30,
LU0348751388,16525,en,Allianz Global Investors Fund - Allianz Japan Equity A USD,USD,2025-05-04 15:35:28,March 2025
LU0348751388,16525,zh-HK,Allianz Global Investors Fund - Allianz Japan Equity A USD,USD,2025-05-04 15:35:28,
LU0348751388,16525,zh-CN,Allianz Global Investors Fund - Allianz Japan Equity A USD,USD,2025-05-04 15:35:28,
LU0348756692,16536,en,Allianz Global Investors Fund - Allianz Korea Equity A USD,USD,2024-09-26 17:56:38,April 2023
LU0348756692,16536,zh-HK,Allianz Global Investors Fund - Allianz Korea Equity A USD,USD,2024-09-26 17:56:38,
LU0348756692,16536,zh-CN,Allianz Global Investors Fund - Allianz Korea Equity A USD,USD,2024-09-26 17:56:38,
LU0348766576,16512,en,Allianz Global Investors Fund - Allianz Little Dragons A USD,USD,2025-05-04 13:03:08,March 2025
LU0348766576,16512,zh-HK,Allianz Global Investors Fund - Allianz Little Dragons A USD,USD,2025-05-04 13:03:08,
LU0348766576,16512,zh-CN,Allianz Global Investors Fund - Allianz Little Dragons A USD,USD,2025-05-04 13:03:08,
LU0348783233,16513,en,Allianz Global Investors Fund - Allianz Oriental Income A USD,USD,2025-05-04 13:03:28,March 2025
LU0348783233,16513,zh-HK,Allianz Global Investors Fund - Allianz Oriental Income A USD,USD,2025-05-04 13:03:28,
LU0348783233,16513,zh-CN,Allianz Global Investors Fund - Allianz Oriental Income A USD,USD,2025-05-04 13:03:28,
LU0348786921,36636,en,Allianz Global Investors Fund - Allianz Oriental Income P USD,USD,2025-05-04 13:03:28,March 2025
LU0348786921,36636,zh-HK,Allianz Global Investors Fund - Allianz Oriental Income P USD,USD,2025-05-04 13:03:28,
LU0348786921,36636,zh-CN,Allianz Global Investors Fund - Allianz Oriental Income P USD,USD,2025-05-04 13:03:28,
LU0348798264,16544,en,Allianz Global Investors Fund - Allianz Thailand Equity A USD,USD,2024-03-18 05:46:15,April 2022
LU0348798264,16544,zh-HK,Allianz Global Investors Fund - Allianz Thailand Equity A USD,USD,2024-03-18 05:46:15,
LU0348798264,16544,zh-CN,Allianz Global Investors Fund - Allianz Thailand Equity A USD,USD,2024-03-18 05:46:15,
LU1479563717,231883,en,Allianz Global Investors Fund - Allianz Thematica A EUR,EUR,2025-05-04 13:03:54,March 2025
LU1479563717,231883,zh-HK,Allianz Global Investors Fund - Allianz Thematica A EUR,EUR,2025-05-04 13:03:54,
LU1479563717,231883,zh-CN,Allianz Global Investors Fund - Allianz Thematica A EUR,EUR,2025-05-04 13:03:54,
LU2023250769,210074,en,Allianz Global Investors Fund - Allianz Thematica AMg H2 AUD,AUD,2025-05-04 13:03:54,March 2025
LU2023250769,210074,zh-HK,Allianz Global Investors Fund - Allianz Thematica AMg H2 AUD,AUD,2025-05-04 13:03:54,
LU2023250769,210074,zh-CN,Allianz Global Investors Fund - Allianz Thematica AMg H2 AUD,AUD,2025-05-04 13:03:54,
LU2014482397,339434,en,Allianz Global Investors Fund - Allianz Thematica AMg H2 CNY,RMB,2025-05-04 13:03:54,March 2025
LU2014482397,339434,zh-HK,Allianz Global Investors Fund - Allianz Thematica AMg H2 CNY,RMB,2025-05-04 13:03:54,
LU2014482397,339434,zh-CN,Allianz Global Investors Fund - Allianz Thematica AMg H2 CNY,RMB,2025-05-04 13:03:54,
LU2106854487,339433,en,Allianz Global Investors Fund - Allianz Thematica AMg HKD,HKD,2025-05-04 13:03:54,March 2025
LU2106854487,339433,zh-HK,Allianz Global Investors Fund - Allianz Thematica AMg HKD,HKD,2025-05-04 13:03:54,
LU2106854487,339433,zh-CN,Allianz Global Investors Fund - Allianz Thematica AMg HKD,HKD,2025-05-04 13:03:54,
LU1974910355,206043,en,Allianz Global Investors Fund - Allianz Thematica AMg USD,USD,2025-05-04 13:03:54,March 2025
LU1974910355,206043,zh-HK,Allianz Global Investors Fund - Allianz Thematica AMg USD,USD,2025-05-04 13:03:54,
LU1974910355,206043,zh-CN,Allianz Global Investors Fund - Allianz Thematica AMg USD,USD,2025-05-04 13:03:54,
LU1917777945,206042,en,Allianz Global Investors Fund - Allianz Thematica AT USD,USD,2025-05-04 13:03:54,March 2025
LU1917777945,206042,zh-HK,Allianz Global Investors Fund - Allianz Thematica AT USD,USD,2025-05-04 13:03:54,
LU1917777945,206042,zh-CN,Allianz Global Investors Fund - Allianz Thematica AT USD,USD,2025-05-04 13:03:54,
LU0348814723,16539,en,Allianz Global Investors Fund - Allianz Total Return Asian Equity A USD,USD,2025-05-04 13:04:32,March 2025
LU0348814723,16539,zh-HK,Allianz Global Investors Fund - Allianz Total Return Asian Equity A USD,USD,2025-05-04 13:04:32,
LU0348814723,16539,zh-CN,Allianz Global Investors Fund - Allianz Total Return Asian Equity A USD,USD,2025-05-04 13:04:32,
LU0918147579,45630,en,Allianz Global Investors Fund - Allianz Total Return Asian Equity AM (H2-AUD),AUD,2025-05-04 13:04:32,March 2025
LU0918147579,45630,zh-HK,Allianz Global Investors Fund - Allianz Total Return Asian Equity AM (H2-AUD),AUD,2025-05-04 13:04:32,
LU0918147579,45630,zh-CN,Allianz Global Investors Fund - Allianz Total Return Asian Equity AM (H2-AUD),AUD,2025-05-04 13:04:32,
LU0918141705,45820,en,Allianz Global Investors Fund - Allianz Total Return Asian Equity AM HKD,HKD,2025-05-04 13:04:32,March 2025
LU0918141705,45820,zh-HK,Allianz Global Investors Fund - Allianz Total Return Asian Equity AM HKD,HKD,2025-05-04 13:04:32,
LU0918141705,45820,zh-CN,Allianz Global Investors Fund - Allianz Total Return Asian Equity AM HKD,HKD,2025-05-04 13:04:32,
LU0918141887,45629,en,Allianz Global Investors Fund - Allianz Total Return Asian Equity AM USD,USD,2025-05-04 13:04:32,March 2025
LU0918141887,45629,zh-HK,Allianz Global Investors Fund - Allianz Total Return Asian Equity AM USD,USD,2025-05-04 13:04:32,
LU0918141887,45629,zh-CN,Allianz Global Investors Fund - Allianz Total Return Asian Equity AM USD,USD,2025-05-04 13:04:32,
LU0348816934,16545,en,Allianz Global Investors Fund - Allianz Total Return Asian Equity AT USD,USD,2025-05-04 13:04:32,March 2025
LU0348816934,16545,zh-HK,Allianz Global Investors Fund - Allianz Total Return Asian Equity AT USD,USD,2025-05-04 13:04:32,
LU0348816934,16545,zh-CN,Allianz Global Investors Fund - Allianz Total Return Asian Equity AT USD,USD,2025-05-04 13:04:32,
LU0649033221,20967,en,Allianz Global Investors Fund - Allianz US High Yield AM (H2-AUD),AUD,2025-05-04 13:05:11,March 2025
LU0649033221,20967,zh-HK,Allianz Global Investors Fund - Allianz US High Yield AM (H2-AUD),AUD,2025-05-04 13:05:11,
LU0649033221,20967,zh-CN,Allianz Global Investors Fund - Allianz US High Yield AM (H2-AUD),AUD,2025-05-04 13:05:11,
LU0676280554,45526,en,Allianz Global Investors Fund - Allianz US High Yield AM (H2-CAD),CAD,2025-05-04 13:05:11,March 2025
LU0676280554,45526,zh-HK,Allianz Global Investors Fund - Allianz US High Yield AM (H2-CAD),CAD,2025-05-04 13:05:11,
LU0676280554,45526,zh-CN,Allianz Global Investors Fund - Allianz US High Yield AM (H2-CAD),CAD,2025-05-04 13:05:11,
LU0676280711,36637,en,Allianz Global Investors Fund - Allianz US High Yield AM (H2-EUR),EUR,2025-05-04 13:05:11,March 2025
LU0676280711,36637,zh-HK,Allianz Global Investors Fund - Allianz US High Yield AM (H2-EUR),EUR,2025-05-04 13:05:11,
LU0676280711,36637,zh-CN,Allianz Global Investors Fund - Allianz US High Yield AM (H2-EUR),EUR,2025-05-04 13:05:11,
LU0676280802,20968,en,Allianz Global Investors Fund - Allianz US High Yield AM (H2-GBP),GBP,2025-05-04 13:05:11,March 2025
LU0676280802,20968,zh-HK,Allianz Global Investors Fund - Allianz US High Yield AM (H2-GBP),GBP,2025-05-04 13:05:11,
LU0676280802,20968,zh-CN,Allianz Global Investors Fund - Allianz US High Yield AM (H2-GBP),GBP,2025-05-04 13:05:11,
LU0788519618,45812,en,Allianz Global Investors Fund - Allianz US High Yield AM (H2-NZD),NZD,2025-05-04 13:05:11,March 2025
LU0788519618,45812,zh-HK,Allianz Global Investors Fund - Allianz US High Yield AM (H2-NZD),NZD,2025-05-04 13:05:11,
LU0788519618,45812,zh-CN,Allianz Global Investors Fund - Allianz US High Yield AM (H2-NZD),NZD,2025-05-04 13:05:11,
LU0765755177,36639,en,Allianz Global Investors Fund - Allianz US High Yield AM (H2-RMB),CNY,2025-05-04 13:05:11,March 2025
LU0765755177,36639,zh-HK,Allianz Global Investors Fund - Allianz US High Yield AM (H2-RMB),CNY,2025-05-04 13:05:11,
LU0765755177,36639,zh-CN,Allianz Global Investors Fund - Allianz US High Yield AM (H2-RMB),CNY,2025-05-04 13:05:11,
LU0648978533,36638,en,Allianz Global Investors Fund - Allianz US High Yield AM HKD,HKD,2025-05-04 13:05:11,March 2025
LU0648978533,36638,zh-HK,Allianz Global Investors Fund - Allianz US High Yield AM HKD,HKD,2025-05-04 13:05:11,
LU0648978533,36638,zh-CN,Allianz Global Investors Fund - Allianz US High Yield AM HKD,HKD,2025-05-04 13:05:11,
LU0516397667,16547,en,Allianz Global Investors Fund - Allianz US High Yield AM USD,USD,2025-05-04 13:05:11,March 2025
LU0516397667,16547,zh-HK,Allianz Global Investors Fund - Allianz US High Yield AM USD,USD,2025-05-04 13:05:11,
LU0516397667,16547,zh-CN,Allianz Global Investors Fund - Allianz US High Yield AM USD,USD,2025-05-04 13:05:11,
LU0674994503,45841,en,Allianz Global Investors Fund - Allianz US High Yield AT HKD,HKD,2025-05-04 13:05:11,March 2025
LU0674994503,45841,zh-HK,Allianz Global Investors Fund - Allianz US High Yield AT HKD,HKD,2025-05-04 13:05:11,
LU0674994503,45841,zh-CN,Allianz Global Investors Fund - Allianz US High Yield AT HKD,HKD,2025-05-04 13:05:11,
LU0674994412,16546,en,Allianz Global Investors Fund - Allianz US High Yield AT USD,USD,2025-05-04 13:05:11,March 2025
LU0674994412,16546,zh-HK,Allianz Global Investors Fund - Allianz US High Yield AT USD,USD,2025-05-04 13:05:11,
LU0674994412,16546,zh-CN,Allianz Global Investors Fund - Allianz US High Yield AT USD,USD,2025-05-04 13:05:11,
LU1516272264,61034,en,Allianz Global Investors Fund - Allianz US Short Duration High Income Bond AM (H2-AUD),AUD,2025-05-04 13:05:56,April 2025
LU1516272264,61034,zh-CN,Allianz Global Investors Fund - Allianz US Short Duration High Income Bond AM (H2-AUD),AUD,2025-05-04 13:05:56,
LU1516272264,61034,zh-HK,Allianz Global Investors Fund - Allianz US Short Duration High Income Bond AM (H2-AUD),AUD,2025-05-04 13:05:56,
LU1328247892,61032,en,Allianz Global Investors Fund - Allianz US Short Duration High Income Bond AM (H2-EUR),EUR,2025-05-04 13:05:56,April 2025
LU1328247892,61032,zh-CN,Allianz Global Investors Fund - Allianz US Short Duration High Income Bond AM (H2-EUR),EUR,2025-05-04 13:05:56,
LU1328247892,61032,zh-HK,Allianz Global Investors Fund - Allianz US Short Duration High Income Bond AM (H2-EUR),EUR,2025-05-04 13:05:56,
LU1516272181,61035,en,Allianz Global Investors Fund - Allianz US Short Duration High Income Bond AM (H2-GBP),GBP,2025-05-04 13:05:56,April 2025
LU1516272181,61035,zh-CN,Allianz Global Investors Fund - Allianz US Short Duration High Income Bond AM (H2-GBP),GBP,2025-05-04 13:05:56,
LU1516272181,61035,zh-HK,Allianz Global Investors Fund - Allianz US Short Duration High Income Bond AM (H2-GBP),GBP,2025-05-04 13:05:56,
LU1449865044,61033,en,Allianz Global Investors Fund - Allianz US Short Duration High Income Bond AM HKD,HKD,2025-05-04 13:05:56,April 2025
LU1449865044,61033,zh-CN,Allianz Global Investors Fund - Allianz US Short Duration High Income Bond AM HKD,HKD,2025-05-04 13:05:56,
LU1449865044,61033,zh-HK,Allianz Global Investors Fund - Allianz US Short Duration High Income Bond AM HKD,HKD,2025-05-04 13:05:56,
LU1322973634,61031,en,Allianz Global Investors Fund - Allianz US Short Duration High Income Bond AM USD,USD,2025-05-04 13:05:56,April 2025
LU1322973634,61031,zh-CN,Allianz Global Investors Fund - Allianz US Short Duration High Income Bond AM USD,USD,2025-05-04 13:05:56,
LU1322973634,61031,zh-HK,Allianz Global Investors Fund - Allianz US Short Duration High Income Bond AM USD,USD,2025-05-04 13:05:56,
DE0008475070,33214,en,Allianz Interglobal A EUR,EUR,,
DE0008475070,33214,zh-HK,Allianz Interglobal A EUR,EUR,,
DE0008475070,33214,zh-CN,Allianz Interglobal A EUR,EUR,,
HK0000535291,275960,en,Allianz Selection Income and Growth Fund Class AM (H2-AUD),AUD,2024-08-05 15:00:52,February 2024
HK0000535291,275960,zh-HK,Allianz Selection Income and Growth Fund Class AM (H2-AUD),AUD,2024-08-05 15:00:52,
HK0000535291,275960,zh-CN,Allianz Selection Income and Growth Fund Class AM (H2-AUD),AUD,2024-08-05 15:00:52,
HK0000535309,275963,en,Allianz Selection Income and Growth Fund Class AM (H2-CAD),CAD,2024-08-05 15:00:52,February 2024
HK0000535309,275963,zh-HK,Allianz Selection Income and Growth Fund Class AM (H2-CAD),CAD,2024-08-05 15:00:52,
HK0000535309,275963,zh-CN,Allianz Selection Income and Growth Fund Class AM (H2-CAD),CAD,2024-08-05 15:00:52,
HK0000535317,275959,en,Allianz Selection Income and Growth Fund Class AM (H2-EUR),EUR,2024-08-05 15:00:52,February 2024
HK0000535317,275959,zh-HK,Allianz Selection Income and Growth Fund Class AM (H2-EUR),EUR,2024-08-05 15:00:52,
HK0000535317,275959,zh-CN,Allianz Selection Income and Growth Fund Class AM (H2-EUR),EUR,2024-08-05 15:00:52,
HK0000535325,275964,en,Allianz Selection Income and Growth Fund Class AM (H2-GBP),GBP,2024-08-05 15:00:52,February 2024
HK0000535325,275964,zh-HK,Allianz Selection Income and Growth Fund Class AM (H2-GBP),GBP,2024-08-05 15:00:52,
HK0000535325,275964,zh-CN,Allianz Selection Income and Growth Fund Class AM (H2-GBP),GBP,2024-08-05 15:00:52,
HK0000535341,275961,en,Allianz Selection Income and Growth Fund Class AM (H2-NZD),NZD,2024-08-05 15:00:52,February 2024
HK0000535341,275961,zh-HK,Allianz Selection Income and Growth Fund Class AM (H2-NZD),NZD,2024-08-05 15:00:52,
HK0000535341,275961,zh-CN,Allianz Selection Income and Growth Fund Class AM (H2-NZD),NZD,2024-08-05 15:00:52,
HK0000211927,45826,en,Allianz Selection Income and Growth Fund Class AM (H2-RMB),CNY,2024-03-16 14:32:13,February 2024
HK0000211927,45826,zh-HK,Allianz Selection Income and Growth Fund Class AM (H2-RMB),CNY,2024-03-16 14:32:13,
HK0000211927,45826,zh-CN,Allianz Selection Income and Growth Fund Class AM (H2-RMB),CNY,2024-03-16 14:32:13,
HK0000532082,275958,en,Allianz Selection Income and Growth Fund Class AM (HKD),HKD,2024-08-05 15:00:52,February 2024
HK0000532082,275958,zh-HK,Allianz Selection Income and Growth Fund Class AM (HKD),HKD,2024-08-05 15:00:52,
HK0000532082,275958,zh-CN,Allianz Selection Income and Growth Fund Class AM (HKD),HKD,2024-08-05 15:00:52,
HK0000532074,228742,en,Allianz Selection Income and Growth Fund Class AM USD,USD,2024-08-05 15:00:52,February 2024
HK0000532074,228742,zh-HK,Allianz Selection Income and Growth Fund Class AM USD,USD,2024-08-05 15:00:52,
